91b6444b-8c02-474c-a380-6ecae874119a	{"id":"91b6444b-8c02-474c-a380-6ecae874119a","recipientId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c","link":"items/ceca056a-6f8a-4403-a18a-9cc7c6d94748","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.258Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
011c6cdf-9adb-4acc-baa7-dafcc36df4b5	{"id":"011c6cdf-9adb-4acc-baa7-dafcc36df4b5","recipientId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c","link":"items/73e019d2-73b6-4860-b8c8-c3390c340bd3","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.259Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
781764ce-15b1-4066-9bb9-64158096a274	{"id":"781764ce-15b1-4066-9bb9-64158096a274","recipientId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c","link":"items/617d8b5f-560e-4368-abe8-8f5c528652ee","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.260Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
ec79d6cf-6adf-4fd1-bfc4-e9dac060cccd	{"id":"ec79d6cf-6adf-4fd1-bfc4-e9dac060cccd","recipientId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c","link":"items/87b882c7-3e9b-4cc4-8c2a-780d5cb70c5f","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.260Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
1a2583c2-e8e1-4644-b789-df0caa70efa9	{"id":"1a2583c2-e8e1-4644-b789-df0caa70efa9","recipientId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c","link":"items/15fb23e9-efdd-4e5d-929b-132ed5d75e51","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.260Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
1a1e0d72-b8f7-45fe-a964-94ff938ca54d	{"id":"1a1e0d72-b8f7-45fe-a964-94ff938ca54d","recipientId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c","link":"items/7cffb697-c148-4a9d-a782-2411c2312926","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.261Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
ca4d7c6d-c782-46e0-87a5-42b57f0093a4	{"id":"ca4d7c6d-c782-46e0-87a5-42b57f0093a4","recipientId":"c1f0f218-31ab-461d-beb2-46f065859a07","link":"items/17397f5c-8578-45ec-b6ec-e44fa2fcda37","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.261Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
25e66985-f664-4064-9508-891ac037cb75	{"id":"25e66985-f664-4064-9508-891ac037cb75","recipientId":"c1f0f218-31ab-461d-beb2-46f065859a07","link":"items/e2f85843-fd91-4230-8d5c-ae1bc68de672","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.261Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
4144420c-c482-472d-aa74-784817600376	{"id":"4144420c-c482-472d-aa74-784817600376","recipientId":"c1f0f218-31ab-461d-beb2-46f065859a07","link":"items/0cb7d42b-fb60-4f2c-b45e-45cdff08f0bb","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.261Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
821ef1ee-f8a5-418b-bc51-7eaa3afdbe8d	{"id":"821ef1ee-f8a5-418b-bc51-7eaa3afdbe8d","recipientId":"c1f0f218-31ab-461d-beb2-46f065859a07","link":"items/dc4f0cb7-3dbd-4fc9-afb9-8736d6004472","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.262Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
25d8a832-1978-4ea3-bfc4-78e5044f4051	{"id":"25d8a832-1978-4ea3-bfc4-78e5044f4051","recipientId":"c1f0f218-31ab-461d-beb2-46f065859a07","link":"items/59fe6dd9-7dbc-4352-83f5-be937a30d90f","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.262Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
95bc9e0e-1e28-4d13-a39f-3b9a27b8f293	{"id":"95bc9e0e-1e28-4d13-a39f-3b9a27b8f293","recipientId":"c1f0f218-31ab-461d-beb2-46f065859a07","link":"items/5119ed06-428f-4983-a319-29b764e07007","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.262Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
dc292cb9-4f01-481a-9e50-962d651b0d32	{"id":"dc292cb9-4f01-481a-9e50-962d651b0d32","recipientId":"c1f0f218-31ab-461d-beb2-46f065859a07","link":"items/fe481492-49a1-41a4-9eec-f409b126016f","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.263Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
4af33368-9565-4f77-a78a-72e106cbad47	{"id":"4af33368-9565-4f77-a78a-72e106cbad47","recipientId":"c1f0f218-31ab-461d-beb2-46f065859a07","link":"items/b562595d-5cdf-453e-816d-24194d35b0c5","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.264Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
1969e892-913f-491f-9d44-2cb1e67cc54f	{"id":"1969e892-913f-491f-9d44-2cb1e67cc54f","recipientId":"a0985673-a9eb-4c9f-b90b-35aa47e2ef21","link":"items/6f8a2306-6317-4f5e-9630-c506ba59d56f","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.264Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
44df67db-f9a4-43d3-9659-4d9456def573	{"id":"44df67db-f9a4-43d3-9659-4d9456def573","recipientId":"a0985673-a9eb-4c9f-b90b-35aa47e2ef21","link":"items/c7e5d0b9-11fb-4955-a11a-5c4f5aa18324","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.264Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
3479ffd6-5478-459a-a5e8-4c50f4648576	{"id":"3479ffd6-5478-459a-a5e8-4c50f4648576","recipientId":"a0985673-a9eb-4c9f-b90b-35aa47e2ef21","link":"items/59a4ea9e-5da6-4ddc-a60d-59e40cb5e834","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.264Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
0447756b-a6ff-4b51-9e48-39b7df8e4076	{"id":"0447756b-a6ff-4b51-9e48-39b7df8e4076","recipientId":"a0985673-a9eb-4c9f-b90b-35aa47e2ef21","link":"items/5f3278cd-00d0-48b0-b7d4-2248a8f3d9af","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.264Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
d2fa56ca-b85b-4562-aa31-4d974ff7330a	{"id":"d2fa56ca-b85b-4562-aa31-4d974ff7330a","recipientId":"a0985673-a9eb-4c9f-b90b-35aa47e2ef21","link":"items/7de61bd3-acbb-4033-bec8-a36a971fff0c","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.265Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
542da3cb-460f-4b56-9693-62d5255fb5c2	{"id":"542da3cb-460f-4b56-9693-62d5255fb5c2","recipientId":"a0985673-a9eb-4c9f-b90b-35aa47e2ef21","link":"items/48227d3d-7860-4ec8-90f0-5c6b29594e20","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.265Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
ff96e4ab-8017-46bd-8924-403509d1835c	{"id":"ff96e4ab-8017-46bd-8924-403509d1835c","recipientId":"a0985673-a9eb-4c9f-b90b-35aa47e2ef21","link":"items/680391a5-750b-4b3d-b3e0-0e102d00ae9f","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.265Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
8943213a-2d61-4994-a839-c63135774e08	{"id":"8943213a-2d61-4994-a839-c63135774e08","recipientId":"a0985673-a9eb-4c9f-b90b-35aa47e2ef21","link":"items/69bbe78b-45ad-43a1-87c2-6a0654944585","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.265Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
8392918c-c2da-42c2-b1bf-d41ad1ddc3af	{"id":"8392918c-c2da-42c2-b1bf-d41ad1ddc3af","recipientId":"a0985673-a9eb-4c9f-b90b-35aa47e2ef21","link":"items/1748d912-f9cf-42cf-9a2c-3b3c6b6a651a","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.265Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
d88cb106-bfa5-4de0-94b9-676ba953feba	{"id":"d88cb106-bfa5-4de0-94b9-676ba953feba","recipientId":"a0985673-a9eb-4c9f-b90b-35aa47e2ef21","link":"items/a1e73603-9c88-4778-ac3b-dd31f6ab4b75","text":"You have received a notification for 'items'. Follow the link for more details.","seen":false,"metadata":{"createdDate":"2018-06-18T13:07:46.265Z","createdByUserId":"e054d8b0-2a67-46ad-9adf-1cc421aea16c"}}
